,customer_id,gender,age,payment_method
68147,C991901,Female,21.0,Cash
68148,C516351,Female,46.0,Cash
68149,C219583,Male,61.0,Credit Card
68150,C139763,Male,26.0,Cash
68151,C853925,Female,32.0,Cash
68152,C211065,Male,65.0,Credit Card
68153,C217076,Female,53.0,Cash
68154,C238008,Female,24.0,Debit Card
68155,C185469,Male,33.0,Cash
68156,C139354,Male,46.0,Cash
68157,C241105,Female,66.0,Cash
68158,C367198,Female,53.0,Debit Card
68159,C574251,Male,21.0,Cash
68160,C481772,Male,23.0,Credit Card
68161,C283836,Male,23.0,Debit Card
68162,C100307,Male,51.0,Credit Card
68163,C239518,Female,18.0,Cash
68164,C187192,Female,60.0,Cash
68165,C109533,Female,40.0,Credit Card
68166,C102868,Female,28.0,Credit Card
68167,C310454,Male,40.0,Debit Card
68168,C189542,Female,49.0,Cash
68169,C476108,Female,26.0,Debit Card
68170,C157730,Male,24.0,Cash
68171,C181203,Female,27.0,Cash
68172,C222536,Male,41.0,Credit Card
68173,C191132,Male,65.0,Credit Card
68174,C108524,Male,65.0,Cash
68175,C165985,Female,39.0,Credit Card
68176,C177938,Female,58.0,Cash
68177,C252330,Male,51.0,Cash
68178,C615761,Female,20.0,Cash
68179,C660157,Female,52.0,Cash
68180,C174109,Male,65.0,Credit Card
68181,C176937,Male,55.0,Credit Card
68182,C297317,Female,31.0,Cash
68183,C338959,Female,45.0,Credit Card
68184,C286659,Male,26.0,Cash
68185,C132029,Female,22.0,Cash
68186,C108746,Female,40.0,Credit Card
68187,C182892,Male,37.0,Credit Card
68188,C170528,Male,21.0,Credit Card
68189,C746675,Female,51.0,Cash
68190,C411828,Female,37.0,Credit Card
68191,C772792,Male,48.0,Cash
68192,C254537,Female,53.0,Cash
68193,C332182,Male,39.0,Credit Card
68194,C493521,Female,31.0,Credit Card
68195,C857639,Female,35.0,Credit Card
68196,C404747,Female,38.0,Debit Card
68197,C286246,Female,45.0,Cash
68198,C215943,Male,46.0,Debit Card
68199,C224137,Male,20.0,Cash
68200,C199084,Female,36.0,Cash
68201,C252659,Female,68.0,Credit Card
68202,C481602,Male,21.0,Credit Card
68203,C800128,Female,25.0,Cash
68204,C295800,Female,26.0,Cash
68205,C156702,Female,39.0,Cash
68206,C313738,Female,44.0,Cash
68207,C334750,Male,64.0,Debit Card
68208,C209354,Female,39.0,Cash
68209,C134132,Female,60.0,Credit Card
68210,C228103,Female,57.0,Cash
68211,C254517,Female,45.0,Cash
68212,C275846,Female,28.0,Cash
68213,C877344,Male,49.0,Cash
68214,C713570,Female,22.0,Cash
68215,C743727,Female,54.0,Debit Card
68216,C806521,Male,69.0,Debit Card
68217,C217560,Female,54.0,Credit Card
68218,C242046,Female,67.0,Credit Card
68219,C441915,Male,52.0,Debit Card
68220,C172213,Male,18.0,Credit Card
68221,C551871,Female,47.0,Credit Card
68222,C545641,Female,27.0,Credit Card
68223,C829430,Male,63.0,Debit Card
68224,C191255,Male,52.0,Debit Card
68225,C510015,Female,44.0,Cash
68226,C191921,Male,61.0,Credit Card
68227,C234719,Male,36.0,Cash
68228,C309258,Female,32.0,Credit Card
68229,C219246,Male,59.0,Cash
68230,C182382,Male,55.0,Cash
68231,C272825,Male,52.0,Debit Card
68232,C768641,Female,45.0,Cash
68233,C317430,Female,45.0,Debit Card
68234,C136933,Male,37.0,Cash
68235,C990466,Male,23.0,Cash
68236,C323171,Male,66.0,Credit Card
68237,C295329,Female,35.0,Credit Card
68238,C982912,Female,49.0,Cash
68239,C270916,Male,64.0,Credit Card
68240,C303141,Female,31.0,Debit Card
68241,C224886,Female,53.0,Credit Card
68242,C273701,Male,33.0,Credit Card
68243,C162300,Female,34.0,Cash
68244,C425464,Male,51.0,Cash
68245,C194442,Female,29.0,Debit Card
68246,C284810,Female,63.0,Cash
68247,C147305,Male,38.0,Cash
68248,C157863,Male,52.0,Cash
68249,C930093,Male,40.0,Credit Card
68250,C531759,Female,58.0,Credit Card
68251,C908882,Female,53.0,Cash
68252,C819597,Male,29.0,Credit Card
68253,C329095,Female,40.0,Credit Card
68254,C618105,Female,44.0,Debit Card
68255,C104949,Male,44.0,Debit Card
68256,C105607,Male,47.0,Credit Card
68257,C508511,Female,69.0,Cash
68258,C980805,Male,51.0,Debit Card
68259,C138905,Female,52.0,Cash
68260,C593163,Male,23.0,Debit Card
68261,C212902,Female,38.0,Cash
68262,C259506,Male,35.0,Credit Card
68263,C579708,Female,66.0,Credit Card
68264,C753394,Male,21.0,Credit Card
68265,C957283,Female,40.0,Cash
68266,C135921,Male,47.0,Credit Card
68267,C293918,Male,65.0,Credit Card
68268,C101755,Female,56.0,Cash
68269,C200696,Female,52.0,Credit Card
68270,C246220,Female,38.0,Cash
68271,C281939,Female,54.0,Debit Card
68272,C275923,Female,64.0,Cash
68273,C102952,Female,61.0,Credit Card
68274,C391215,Female,59.0,Credit Card
68275,C275086,Male,51.0,Credit Card
68276,C336066,Male,64.0,Cash
68277,C797520,Male,18.0,Debit Card
68278,C214786,Female,47.0,Credit Card
68279,C903526,Female,43.0,Cash
68280,C228863,Female,43.0,Cash
68281,C136595,Female,69.0,Credit Card
68282,C203868,Male,69.0,Cash
68283,C309218,Female,32.0,Credit Card
68284,C784205,Female,32.0,Cash
68285,C156687,Female,35.0,Debit Card
68286,C274005,Female,28.0,Cash
68287,C238407,Female,41.0,Cash
68288,C244816,Female,51.0,Debit Card
68289,C211345,Male,50.0,Credit Card
68290,C185940,Male,46.0,Cash
68291,C203264,Female,51.0,Cash
68292,C156339,Female,22.0,Credit Card
68293,C576705,Male,46.0,Cash
68294,C129610,Male,36.0,Cash
68295,C124889,Male,28.0,Credit Card
68296,C422484,Male,63.0,Debit Card
68297,C144366,Male,21.0,Credit Card
68298,C146755,Female,36.0,Debit Card
68299,C322007,Female,40.0,Cash
68300,C249979,Female,39.0,Credit Card
68301,C218319,Male,40.0,Credit Card
68302,C186275,Female,58.0,Credit Card
68303,C339054,Female,39.0,Cash
68304,C327485,Male,61.0,Cash
68305,C111700,Male,51.0,Debit Card
68306,C658874,Male,66.0,Credit Card
68307,C247534,Male,34.0,Debit Card
68308,C338943,Female,41.0,Credit Card
68309,C326432,Female,36.0,Credit Card
68310,C258194,Female,27.0,Cash
68311,C226647,Male,45.0,Credit Card
68312,C231042,Male,57.0,Credit Card
68313,C567252,Male,68.0,Credit Card
68314,C327871,Female,22.0,Credit Card
68315,C150531,Female,33.0,Debit Card
68316,C122855,Male,40.0,Credit Card
68317,C478892,Female,59.0,Credit Card
68318,C198693,Female,20.0,Cash
68319,C324970,Male,52.0,Credit Card
68320,C301333,Male,61.0,Debit Card
68321,C780631,Female,56.0,Cash
68322,C362507,Female,25.0,Debit Card
68323,C190048,Female,69.0,Credit Card
68324,C113323,Male,34.0,Credit Card
68325,C403105,Female,40.0,Credit Card
68326,C232893,Female,38.0,Debit Card
68327,C137358,Male,38.0,Credit Card
68328,C997418,Male,67.0,Credit Card
68329,C251247,Female,69.0,Cash
68330,C249182,Female,53.0,Credit Card
68331,C224110,Female,19.0,Cash
68332,C448921,Male,45.0,Cash
68333,C157055,Male,33.0,Debit Card
68334,C661535,Female,31.0,Debit Card
68335,C231698,Male,43.0,Credit Card
68336,C107163,Female,57.0,Cash
68337,C131766,Female,59.0,Credit Card
68338,C334843,Male,45.0,Debit Card
68339,C256462,Female,49.0,Credit Card
68340,C291332,Female,69.0,Cash
68341,C104254,Male,54.0,Cash
68342,C251726,Male,37.0,Cash
68343,C267477,Male,33.0,Cash
68344,C120052,Female,68.0,Debit Card
68345,C200505,Male,40.0,Cash
68346,C213784,Female,27.0,Credit Card
68347,C269534,Male,63.0,Cash
68348,C308383,Male,24.0,Cash
68349,C233918,Female,48.0,Credit Card
68350,C280825,Female,55.0,Cash
68351,C155560,Male,30.0,Cash
68352,C240680,Female,62.0,Cash
68353,C320627,Female,21.0,Debit Card
68354,C499692,Female,43.0,Cash
68355,C113079,Male,37.0,Cash
68356,C798559,Male,24.0,Credit Card
68357,C155308,Male,68.0,Cash
68358,C336497,Female,40.0,Debit Card
68359,C155929,Female,31.0,Cash
68360,C220603,Female,68.0,Cash
68361,C141146,Male,53.0,Cash
68362,C153484,Female,58.0,Cash
68363,C179292,Female,59.0,Credit Card
68364,C222230,Female,56.0,Credit Card
68365,C165525,Male,65.0,Credit Card
68366,C488457,Female,36.0,Credit Card
68367,C106355,Female,52.0,Credit Card
68368,C796539,Male,33.0,Credit Card
68369,C532445,Male,41.0,Credit Card
68370,C117011,Female,44.0,Credit Card
68371,C224692,Female,67.0,Cash
68372,C243069,Female,60.0,Cash
68373,C319984,Male,59.0,Credit Card
68374,C315636,Female,61.0,Cash
68375,C334653,Female,30.0,Debit Card
68376,C285976,Male,24.0,Cash
68377,C321315,Female,54.0,Credit Card
68378,C217468,Male,32.0,Cash
68379,C286006,Female,20.0,Credit Card
68380,C482752,Female,26.0,Cash
68381,C312694,Female,54.0,Cash
68382,C207497,Female,69.0,Cash
68383,C298525,Female,38.0,Cash
68384,C277136,Female,50.0,Credit Card
68385,C123553,Male,42.0,Cash
68386,C655774,Female,36.0,Credit Card
68387,C669376,Female,59.0,Cash
68388,C332684,Female,19.0,Cash
68389,C110334,Female,65.0,Cash
68390,C298609,Male,43.0,Cash
68391,C166166,Female,26.0,Cash
68392,C135991,Female,69.0,Credit Card
68393,C302893,Female,20.0,Credit Card
68394,C153469,Female,29.0,Cash
68395,C213566,Female,45.0,Cash
68396,C114738,Male,39.0,Cash
68397,C104466,Female,51.0,Cash
68398,C227458,Female,19.0,Credit Card
68399,C126097,Male,21.0,Cash
68400,C237478,Female,60.0,Cash
68401,C152592,Male,62.0,Credit Card
68402,C299909,Male,31.0,Credit Card
68403,C326954,Male,46.0,Credit Card
68404,C316863,Female,57.0,Cash
68405,C241077,Male,49.0,Debit Card
68406,C420954,Female,63.0,Cash
68407,C104339,Female,66.0,Cash
68408,C117320,Female,61.0,Cash
68409,C201881,Male,68.0,Credit Card
68410,C775673,Male,23.0,Credit Card
68411,C432277,Male,38.0,Debit Card
68412,C583926,Male,19.0,Cash
68413,C159393,Male,22.0,Debit Card
68414,C101384,Male,19.0,Cash
68415,C202392,Male,34.0,Credit Card
68416,C191557,Female,23.0,Debit Card
68417,C307175,Male,56.0,Cash
68418,C259154,Male,41.0,Cash
68419,C238201,Female,21.0,Cash
68420,C103875,Female,61.0,Credit Card
68421,C112085,Female,38.0,Debit Card
68422,C146226,Female,33.0,Cash
68423,C263693,Male,45.0,Credit Card
68424,C227740,Male,57.0,Credit Card
68425,C182310,Male,21.0,Cash
68426,C191108,Female,57.0,Debit Card
68427,C146243,Female,55.0,Credit Card
68428,C345780,Female,28.0,Cash
68429,C268292,Male,38.0,Cash
68430,C964833,Male,26.0,Credit Card
68431,C978202,Female,51.0,Cash
68432,C736365,Female,26.0,Debit Card
68433,C385654,Male,68.0,Credit Card
68434,C176869,Male,39.0,Credit Card
68435,C219220,Female,42.0,Cash
68436,C133858,Female,41.0,Credit Card
68437,C158733,Male,29.0,Debit Card
68438,C195600,Female,20.0,Cash
68439,C165457,Male,64.0,Credit Card
68440,C253353,Male,25.0,Cash
68441,C829155,Male,22.0,Debit Card
68442,C786582,Male,23.0,Cash
68443,C559332,Male,58.0,Debit Card
68444,C306701,Female,52.0,Cash
68445,C103388,Female,32.0,Cash
68446,C120154,Female,61.0,Debit Card
68447,C201450,Male,62.0,Cash
68448,C200571,Female,18.0,Credit Card
68449,C488302,Male,43.0,Credit Card
68450,C226557,Female,62.0,Cash
68451,C971219,Male,47.0,Cash
68452,C285924,Female,68.0,Cash
68453,C839888,Female,61.0,Cash
68454,C983121,Female,49.0,Cash
68455,C268745,Male,60.0,Cash
68456,C102375,Male,68.0,Credit Card
68457,C328644,Male,25.0,Credit Card
68458,C181518,Female,18.0,Cash
68459,C375304,Female,63.0,Credit Card
68460,C211841,Male,35.0,Credit Card
68461,C798285,Male,28.0,Cash
68462,C506588,Male,50.0,Credit Card
68463,C980652,Female,24.0,Cash
68464,C223041,Female,32.0,Debit Card
68465,C240137,Male,28.0,Debit Card
68466,C249608,Female,56.0,Credit Card
68467,C335016,Female,27.0,Debit Card
68468,C109312,Female,31.0,Credit Card
68469,C133323,Female,48.0,Debit Card
68470,C675232,Female,60.0,Cash
68471,C317739,Male,47.0,Debit Card
68472,C250379,Male,26.0,Cash
68473,C205877,Female,45.0,Cash
68474,C233025,Male,41.0,Debit Card
68475,C180800,Male,50.0,Cash
68476,C562697,Female,37.0,Debit Card
68477,C141888,Female,28.0,Credit Card
68478,C247456,Male,47.0,Cash
68479,C246135,Female,34.0,Cash
68480,C270056,Female,64.0,Cash
68481,C265791,Female,45.0,Cash
68482,C292340,Male,35.0,Credit Card
68483,C239310,Female,67.0,Cash
68484,C150350,Female,37.0,Cash
68485,C276268,Male,18.0,Credit Card
68486,C397216,Male,24.0,Cash
68487,C129842,Male,31.0,Cash
68488,C407322,Female,42.0,Debit Card
68489,C277523,Female,52.0,Credit Card
68490,C122878,Female,53.0,Cash
68491,C650113,Male,19.0,Cash
68492,C171680,Female,22.0,Credit Card
68493,C133123,Male,24.0,Debit Card
68494,C518227,Female,66.0,Cash
68495,C115218,Male,36.0,Credit Card
68496,C213976,Female,59.0,Credit Card
68497,C220734,Male,43.0,Cash
68498,C871925,Male,25.0,Credit Card
68499,C248075,Male,51.0,Cash
68500,C201400,Male,55.0,Credit Card
68501,C191353,Female,28.0,Cash
68502,C189565,Female,67.0,Credit Card
68503,C900271,Male,21.0,Cash
68504,C233942,Female,20.0,Cash
68505,C295834,Male,48.0,Debit Card
68506,C262166,Male,43.0,Cash
68507,C876511,Female,40.0,Cash
68508,C789623,Male,46.0,Cash
68509,C328302,Male,61.0,Cash
68510,C523413,Female,56.0,Cash
68511,C317762,Female,51.0,Cash
68512,C321162,Male,51.0,Cash
68513,C336265,Male,61.0,Cash
68514,C604720,Male,68.0,Credit Card
68515,C290164,Female,62.0,Credit Card
68516,C961204,Female,59.0,Cash
68517,C161437,Male,34.0,Debit Card
68518,C170044,Male,66.0,Debit Card
68519,C210221,Female,46.0,Credit Card
68520,C131803,Female,20.0,Cash
68521,C260433,Male,27.0,Debit Card
68522,C193043,Female,20.0,Debit Card
68523,C318494,Female,56.0,Cash
68524,C158748,Male,41.0,Cash
68525,C299598,Female,60.0,Credit Card
68526,C158348,Male,37.0,Debit Card
68527,C218062,Female,62.0,Cash
68528,C103261,Male,23.0,Credit Card
68529,C117032,Female,51.0,Credit Card
68530,C301737,Female,34.0,Debit Card
68531,C285408,Female,32.0,Cash
68532,C268173,Male,28.0,Debit Card
68533,C789561,Male,18.0,Cash
68534,C147337,Male,46.0,Cash
68535,C851380,Male,27.0,Debit Card
68536,C173253,Male,30.0,Cash
68537,C835249,Male,40.0,Cash
68538,C120398,Female,60.0,Cash
68539,C312746,Female,43.0,Cash
68540,C322040,Male,33.0,Cash
68541,C219259,Male,53.0,Cash
68542,C283195,Female,48.0,Cash
68543,C512034,Female,22.0,Cash
68544,C121997,Male,38.0,Credit Card
68545,C144940,Female,58.0,Cash
68546,C276754,Female,67.0,Cash
68547,C944769,Male,31.0,Credit Card
68548,C320031,Male,34.0,Cash
68549,C307862,Female,60.0,Credit Card
68550,C246667,Female,22.0,Credit Card
68551,C311495,Female,69.0,Cash
68552,C255717,Female,39.0,Debit Card
68553,C406999,Female,44.0,Cash
68554,C176603,Female,36.0,Cash
68555,C261489,Female,31.0,Debit Card
68556,C191904,Female,31.0,Debit Card
68557,C101545,Female,58.0,Credit Card
68558,C338302,Male,27.0,Credit Card
68559,C193327,Female,67.0,Credit Card
68560,C287365,Male,24.0,Cash
68561,C147372,Male,69.0,Credit Card
68562,C437048,Female,33.0,Debit Card
68563,C866861,Male,69.0,Credit Card
68564,C613533,Female,46.0,Cash
68565,C186216,Female,35.0,Cash
68566,C339530,Female,21.0,Cash
68567,C434074,Female,52.0,Credit Card
68568,C245608,Male,40.0,Cash
68569,C169457,Male,24.0,Credit Card
68570,C332374,Male,19.0,Credit Card
68571,C131906,Female,59.0,Credit Card
68572,C232030,Male,27.0,Debit Card
68573,C230087,Female,47.0,Cash
68574,C126459,Female,59.0,Cash
68575,C180511,Female,58.0,Credit Card
68576,C393952,Female,18.0,Cash
68577,C245762,Male,44.0,Cash
68578,C188393,Female,21.0,Credit Card
68579,C316615,Female,55.0,Cash
68580,C151574,Female,62.0,Cash
68581,C148505,Female,56.0,Cash
68582,C481145,Female,24.0,Cash
68583,C300404,Female,69.0,Cash
68584,C889452,Female,21.0,Debit Card
68585,C332356,Female,24.0,Cash
68586,C401985,Male,41.0,Cash
68587,C265069,Female,53.0,Credit Card
68588,C108174,Male,63.0,Cash
68589,C321441,Female,19.0,Credit Card
68590,C168968,Female,28.0,Cash
68591,C306956,Female,38.0,Cash
68592,C285504,Male,39.0,Cash
68593,C599504,Female,43.0,Debit Card
68594,C142775,Female,38.0,Cash
68595,C532797,Male,20.0,Cash
68596,C187354,Male,40.0,Debit Card
68597,C620037,Male,54.0,Debit Card
68598,C255847,Female,34.0,Cash
68599,C182554,Male,49.0,Debit Card
68600,C336087,Female,68.0,Credit Card
68601,C303938,Male,35.0,Cash
68602,C267780,Male,36.0,Credit Card
68603,C189764,Male,67.0,Credit Card
68604,C297363,Female,23.0,Credit Card
68605,C372632,Female,21.0,Credit Card
68606,C197613,Female,27.0,Debit Card
68607,C275205,Male,55.0,Debit Card
68608,C309957,Male,24.0,Debit Card
68609,C259591,Female,40.0,Credit Card
68610,C161962,Male,61.0,Cash
68611,C147618,Female,35.0,Cash
68612,C229777,Female,43.0,Debit Card
68613,C113721,Female,22.0,Debit Card
68614,C435290,Female,18.0,Credit Card
68615,C285410,Female,60.0,Credit Card
68616,C397101,Male,66.0,Cash
68617,C964897,Male,19.0,Cash
68618,C202240,Female,35.0,Cash
68619,C220729,Female,40.0,Cash
68620,C991871,Male,69.0,Credit Card
68621,C127550,Female,62.0,Cash
68622,C179414,Male,56.0,Credit Card
68623,C129508,Female,35.0,Credit Card
68624,C283862,Female,65.0,Debit Card
68625,C197605,Female,41.0,Debit Card
68626,C884902,Female,37.0,Credit Card
68627,C367408,Female,51.0,Credit Card
68628,C316237,Male,53.0,Cash
68629,C137763,Male,48.0,Credit Card
68630,C157114,Female,28.0,Debit Card
68631,C204004,Female,34.0,Cash
68632,C209072,Male,40.0,Debit Card
68633,C320688,Male,32.0,Credit Card
68634,C103962,Female,64.0,Debit Card
68635,C380302,Female,68.0,Cash
68636,C318681,Female,22.0,Debit Card
68637,C857004,Female,59.0,Cash
68638,C266894,Female,38.0,Cash
68639,C288757,Female,61.0,Cash
68640,C932817,Female,61.0,Cash
68641,C711240,Female,52.0,Credit Card
68642,C125193,Male,26.0,Cash
68643,C107063,Male,63.0,Cash
68644,C194062,Male,32.0,Cash
68645,C188873,Female,64.0,Cash
68646,C246093,Male,38.0,Credit Card
68647,C153161,Female,31.0,Credit Card
68648,C216723,Female,18.0,Credit Card
68649,C103558,Female,50.0,Cash
68650,C171461,Male,53.0,Credit Card
68651,C243128,Male,57.0,Cash
68652,C896494,Female,67.0,Cash
68653,C152361,Male,30.0,Cash
68654,C189104,Female,47.0,Cash
68655,C105683,Female,51.0,Credit Card
68656,C250376,Female,53.0,Cash
68657,C315434,Male,30.0,Cash
68658,C336580,Female,29.0,Debit Card
68659,C157894,Female,26.0,Credit Card
68660,C678247,Female,39.0,Credit Card
68661,C175719,Female,65.0,Credit Card
68662,C249442,Female,53.0,Debit Card
68663,C452455,Female,25.0,Cash
68664,C359931,Male,39.0,Cash
68665,C209546,Male,49.0,Credit Card
68666,C569763,Female,65.0,Cash
68667,C929479,Female,56.0,Credit Card
68668,C299539,Female,55.0,Credit Card
68669,C498145,Female,18.0,Cash
68670,C551795,Male,26.0,Credit Card
68671,C230580,Male,54.0,Debit Card
68672,C309695,Female,41.0,Debit Card
68673,C168263,Female,30.0,Cash
68674,C221022,Female,28.0,Credit Card
68675,C182545,Female,50.0,Credit Card
68676,C310485,Male,20.0,Credit Card
68677,C170548,Male,50.0,Cash
68678,C886492,Female,19.0,Cash
68679,C261001,Female,51.0,Cash
68680,C165249,Male,34.0,Credit Card
68681,C282547,Female,50.0,Cash
68682,C130250,Female,38.0,Cash
68683,C914558,Female,25.0,Debit Card
68684,C332606,Male,63.0,Credit Card
68685,C259172,Female,19.0,Debit Card
68686,C481073,Male,55.0,Debit Card
68687,C959538,Female,56.0,Debit Card
68688,C260415,Male,43.0,Debit Card
68689,C707376,Female,47.0,Debit Card
68690,C215128,Male,45.0,Credit Card
68691,C501617,Female,68.0,Credit Card
68692,C263896,Female,52.0,Cash
68693,C804034,Male,69.0,Credit Card
68694,C333511,Male,25.0,Debit Card
68695,C148896,Female,68.0,Credit Card
68696,C245843,Female,18.0,Credit Card
68697,C224662,Female,64.0,Credit Card
68698,C197249,Female,67.0,Cash
68699,C114436,Male,52.0,Credit Card
68700,C327875,Male,22.0,Credit Card
68701,C155290,Female,59.0,Credit Card
68702,C272150,Female,59.0,Credit Card
68703,C324785,Male,58.0,Cash
68704,C705615,Male,57.0,Cash
68705,C333124,Female,29.0,Debit Card
68706,C305091,Female,36.0,Cash
68707,C140075,Female,44.0,Cash
68708,C572891,Male,54.0,Cash
68709,C849507,Female,54.0,Credit Card
68710,C154255,Male,44.0,Credit Card
68711,C172674,Male,23.0,Credit Card
68712,C259094,Male,60.0,Credit Card
68713,C325234,Male,38.0,Credit Card
68714,C259608,Female,68.0,Credit Card
68715,C314418,Female,42.0,Cash
68716,C639412,Female,36.0,Cash
68717,C243721,Male,51.0,Credit Card
68718,C324040,Female,39.0,Cash
68719,C682316,Female,61.0,Credit Card
68720,C306209,Male,42.0,Cash
68721,C185876,Female,36.0,Debit Card
68722,C171767,Female,62.0,Cash
68723,C273114,Female,26.0,Cash
68724,C416771,Female,38.0,Cash
68725,C260328,Female,41.0,Credit Card
68726,C126211,Male,28.0,Credit Card
68727,C359016,Male,39.0,Credit Card
68728,C311187,Female,32.0,Debit Card
68729,C275722,Male,63.0,Cash
68730,C570727,Female,42.0,Debit Card
68731,C860170,Male,59.0,Cash
68732,C234255,Female,24.0,Credit Card
68733,C177898,Male,53.0,Cash
68734,C642954,Male,42.0,Debit Card
68735,C320684,Female,38.0,Credit Card
68736,C284471,Female,44.0,Credit Card
68737,C231721,Female,29.0,Credit Card
68738,C208576,Male,31.0,Credit Card
68739,C857627,Female,36.0,Credit Card
68740,C580018,Female,51.0,Cash
68741,C334995,Female,55.0,Credit Card
68742,C313046,Male,46.0,Credit Card
68743,C293566,Female,35.0,Cash
68744,C291796,Male,23.0,Debit Card
68745,C241685,Female,24.0,Credit Card
68746,C321835,Male,69.0,Cash
68747,C131168,Male,23.0,Cash
68748,C590378,Female,58.0,Debit Card
68749,C214185,Male,62.0,Cash
68750,C127823,Male,33.0,Credit Card
68751,C241033,Male,32.0,Cash
68752,C225603,Female,59.0,Credit Card
68753,C144280,Male,26.0,Cash
68754,C176947,Female,43.0,Credit Card
68755,C209725,Female,26.0,Credit Card
68756,C272057,Male,51.0,Credit Card
68757,C339685,Male,57.0,Cash
68758,C264157,Male,59.0,Debit Card
68759,C282083,Female,18.0,Credit Card
68760,C188941,Female,59.0,Cash
68761,C321641,Female,27.0,Cash
68762,C449231,Male,36.0,Cash
68763,C296967,Male,27.0,Credit Card
68764,C339381,Female,50.0,Cash
68765,C137068,Male,29.0,Cash
68766,C292287,Female,19.0,Credit Card
68767,C277140,Male,43.0,Cash
68768,C206056,Female,28.0,Cash
68769,C846806,Female,63.0,Debit Card
68770,C105695,Female,69.0,Cash
68771,C670818,Female,26.0,Cash
68772,C852487,Female,53.0,Debit Card
68773,C227673,Female,58.0,Cash
68774,C171314,Male,50.0,Credit Card
68775,C330227,Female,25.0,Cash
68776,C303335,Female,22.0,Cash
68777,C934316,Female,61.0,Cash
68778,C312637,Male,42.0,Debit Card
68779,C524258,Female,51.0,Cash
68780,C271522,Female,41.0,Credit Card
68781,C257820,Female,31.0,Debit Card
68782,C271615,Male,66.0,Cash
68783,C750259,Female,64.0,Debit Card
68784,C264493,Male,36.0,Credit Card
68785,C114072,Female,64.0,Cash
68786,C216610,Male,24.0,Credit Card
68787,C224571,Female,19.0,Debit Card
68788,C326246,Female,48.0,Credit Card
68789,C523565,Female,32.0,Cash
68790,C806817,Female,60.0,Debit Card
68791,C769914,Female,48.0,Debit Card
68792,C438031,Male,44.0,Credit Card
68793,C706848,Male,49.0,Cash
68794,C329028,Female,47.0,Credit Card
68795,C708576,Male,29.0,Debit Card
68796,C790507,Female,34.0,Credit Card
68797,C139859,Male,36.0,Cash
68798,C196560,Female,58.0,Debit Card
68799,C193332,Female,19.0,Credit Card
68800,C123789,Male,56.0,Cash
68801,C211001,Male,48.0,Cash
68802,C147028,Female,33.0,Debit Card
68803,C154213,Female,37.0,Debit Card
68804,C294007,Male,23.0,Cash
68805,C963101,Female,42.0,Credit Card
68806,C244853,Male,55.0,Credit Card
68807,C302845,Female,68.0,Debit Card
68808,C245016,Female,19.0,Credit Card
68809,C198863,Male,44.0,Credit Card
68810,C232928,Female,44.0,Cash
68811,C237655,Male,33.0,Credit Card
68812,C674331,Female,42.0,Credit Card
68813,C260906,Female,55.0,Credit Card
68814,C855813,Male,63.0,Cash
68815,C270059,Female,54.0,Debit Card
68816,C182496,Male,45.0,Credit Card
68817,C133677,Male,20.0,Debit Card
68818,C787826,Male,62.0,Debit Card
68819,C232247,Male,22.0,Cash
68820,C189974,Male,65.0,Debit Card
68821,C531192,Female,48.0,Debit Card
68822,C289914,Female,45.0,Credit Card
68823,C200793,Male,63.0,Credit Card
68824,C236887,Male,51.0,Debit Card
68825,C315550,Female,24.0,Credit Card
68826,C404571,Female,47.0,Cash
68827,C164792,Female,19.0,Cash
68828,C303246,Female,27.0,Credit Card
68829,C148753,Female,48.0,Credit Card
68830,C242554,Female,68.0,Cash
68831,C125217,Male,35.0,Debit Card
68832,C222255,Male,52.0,Credit Card
68833,C396617,Female,35.0,Debit Card
68834,C833053,Female,56.0,Credit Card
68835,C244429,Female,42.0,Credit Card
68836,C136783,Female,53.0,Credit Card
68837,C344881,Male,46.0,Credit Card
68838,C100078,Male,64.0,Debit Card
68839,C203915,Female,48.0,Cash
68840,C258718,Male,54.0,Cash
68841,C200509,Female,18.0,Debit Card
68842,C103428,Female,42.0,Debit Card
68843,C596006,Female,47.0,Credit Card
68844,C291281,Female,44.0,Credit Card
68845,C158321,Male,28.0,Cash
68846,C748800,Male,33.0,Cash
68847,C158311,Male,50.0,Cash
68848,C159811,Female,20.0,Credit Card
68849,C327920,Female,42.0,Debit Card
68850,C127619,Female,20.0,Credit Card
68851,C171257,Male,50.0,Credit Card
68852,C262474,Male,39.0,Cash
68853,C262129,Female,51.0,Cash
68854,C135209,Female,62.0,Cash
68855,C259473,Female,33.0,Credit Card
68856,C218076,Male,62.0,Credit Card
68857,C362583,Male,24.0,Cash
68858,C177169,Male,43.0,Debit Card
68859,C313216,Female,47.0,Cash
68860,C831591,Male,60.0,Credit Card
68861,C245346,Male,53.0,Credit Card
68862,C183286,Female,51.0,Cash
68863,C261035,Female,69.0,Credit Card
68864,C327849,Male,44.0,Credit Card
68865,C185223,Female,51.0,Cash
68866,C156342,Female,27.0,Cash
68867,C196621,Male,18.0,Credit Card
68868,C998227,Male,56.0,Debit Card
68869,C610035,Male,22.0,Debit Card
68870,C324194,Female,23.0,Cash
68871,C216441,Male,39.0,Credit Card
68872,C164480,Female,68.0,Cash
68873,C111262,Female,21.0,Credit Card
68874,C941224,Male,51.0,Debit Card
68875,C206020,Female,21.0,Cash
68876,C118833,Female,52.0,Credit Card
68877,C217279,Male,55.0,Cash
